PLAYER NAME,POS,AVG_RK,AVG_FAN PTS,AVG_PASS_TDS,AVG_PASS_YDS,AVG_REC,AVG_REC_TDS,AVG_REC_YDS,AVG_RUSH_ATT,AVG_RUSH_TDS,AVG_RUSH_YDS,BEST_RK,FAN PTS,PASS_TDS,PASS_YDS,PPR_AVG_RK,PPR_AVG_FAN PTS,PPR_BEST_RK,PPR_FAN PTS,PPR_RK,PPR_STD.DEV_RK,PPR_TIERS,PPR_WORST_RK,REC,REC_TDS,REC_YDS,RK,RUSH_ATT,RUSH_TDS,RUSH_YDS,STD.DEV_RK,TEAM,TIERS,WORST_RK,FULL_SOS,SEASON_SOS,PLAYOFF_SOS,DEPTH,STANDARD_ADP,PPR_ADP,AVG_TGT,POS_AVG.,POS_BEST,POS_RK,POS_STD.DEV,POS_TIERS,POS_WORST,PPR_POS_AVG.,PPR_POS_BEST,PPR_POS_RK,PPR_POS_STD.DEV,PPR_POS_TIERS,PPR_POS_WORST,TGT,BOOM,BUST,STARTER,PPR_BOOM,PPR_BUST,PPR_STARTER,20_YD_ATT,20_YD_%RUSH,10_YD_ATT,10_YD_%RUSH,5_YD_ATT,5_YD_%RUSH,20_YD_TGT,20_YD_%TGT,10_YD_TGT,10_YD_%TGT,AVG_PASS_ATT,AVG_PASS_COMP,AVG_PASS_INT,AVG_PASS_PCT,AVG_SACK,AVG_YDS,PASS_ATT,PASS_COMP,PASS_INT,PASS_PCT,SACK,YDS,AVG_BLK KICK,AVG_DEF TD,AVG_FUMR,AVG_INT,AVG_PTS VS.,AVG_RET TD,AVG_SAFE,BLK KICK,DEF TD,FUMR,INT,PTS VS.,RET TD,SAFE,0-19,20-29,30-39,40-49,50+,AVG_0-19,AVG_20-29,AVG_30-39,AVG_40-49,AVG_50+,AVG_XPA,AVG_XPM,XPA,XPM
JAKE BROWNING,QB,390.0,-0.1,0.0,0.0,0.0,0.0,0.0,0.7,0.0,-0.7,386.0,-0.2,0.0,0.0,375.8,-0.1,346.0,-0.2,487.0,17.2,16.0,387.0,0.0,0.0,0.0,504.0,2.0,0.0,-2.0,5.0,CIN,16.0,397.0,16,11,22,2.0,500.0,500,,47.8,41.0,50.0,4.5,7.0,55.0,,,,,,,,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,NaN%,0.0,0.0,0.0,0.0,0.0,NaN%,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAKE ELLIOTT,K,225.5,8.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,199.0,141.0,0.0,0.0,219.2,8.3,197.0,141.0,224.0,11.7,11.0,251.0,0.0,0.0,0.0,229.0,0.0,0.0,0.0,11.0,PHI,11.0,252.0,5,5,19,1.0,500.0,140,,11.3,5.0,11.0,3.0,3.0,19.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,10.0,8.0,1.0,0.0,0.5,0.6,0.5,0.1,2.8,2.8,48.0,47.0
JAKE FERGUSON,TE,139.8,3.2,0.0,0.0,4.2,0.0,35.3,0.0,0.0,0.0,86.0,45.4,0.0,0.0,108.0,7.5,76.0,104.4,106.0,14.8,8.0,154.0,59.0,0.0,494.0,138.0,0.0,0.0,0.0,24.8,DAL,9.0,208.0,19,25,10,1.0,123.0,130,6.1,16.1,8.0,17.0,3.2,3.0,24.0,11.8,7.0,10.0,2.5,3.0,18.0,86.0,0.0,69.0,23.0,0.0,54.0,31.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,6.3,3.0,10.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAKE HAENER,QB,300.0,1.8,0.1,28.3,0.0,0.0,0.0,1.4,0.0,2.8,253.0,14.2,1.0,226.0,279.0,1.8,213.0,14.2,444.0,66.0,15.0,345.0,0.0,0.0,0.0,453.0,11.0,0.0,22.0,47.0,NO,15.0,347.0,2,1,18,3.0,500.0,500,,65.0,39.0,68.0,14.2,8.0,90.0,,,,,,,,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.9,2.3,0.1,46%,0.8,28.3,39.0,18.0,1.0,46%,6.0,226.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAKE MOODY,K,258.8,8.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,213.0,118.0,0.0,0.0,269.6,8.4,211.0,118.0,352.0,50.0,14.0,372.0,0.0,0.0,0.0,351.0,0.0,0.0,0.0,40.1,SF,14.0,332.0,21,23,14,1.0,500.0,500,,19.1,10.0,20.0,4.1,4.0,27.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,9.0,5.0,6.0,4.0,0.0,0.6,0.4,0.4,0.3,2.4,2.3,33.0,32.0
JAKOBI MEYERS,WR,97.6,8.7,0.0,0.0,5.8,0.3,68.5,0.1,0.0,1.5,59.0,131.0,0.0,0.0,80.1,14.5,47.0,218.0,79.0,14.6,7.0,125.0,87.0,4.0,1027.0,96.0,2.0,0.0,23.0,13.7,LV,8.0,122.0,7,18,1,1.0,93.0,86,8.6,40.7,27.0,41.0,4.7,5.0,49.0,36.6,23.0,37.0,5.0,5.0,47.0,129.0,0.0,7.0,36.0,0.0,14.0,43.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,25.0,6.0,21.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALEEL MCLAUGHLIN,RB,239.0,4.6,0.0,0.0,1.5,0.1,4.8,7.1,0.1,31.0,131.0,73.2,0.0,0.0,222.3,6.1,119.0,97.2,221.0,45.0,11.0,300.0,24.0,2.0,76.0,237.0,113.0,1.0,496.0,43.7,DEN,12.0,326.0,30,29,27,3.0,500.0,500,1.7,74.3,45.0,71.0,14.4,7.0,155.0,66.8,38.0,64.0,13.8,7.0,146.0,27.0,0.0,53.0,7.0,0.0,60.0,13.0,15.0,20.5,6.0,18.2,3.0,14.3,3.0,4.5,2.0,6.7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALEN COKER,WR,210.0,5.5,0.0,0.0,2.9,0.2,43.5,0.0,0.0,0.0,168.0,60.6,0.0,0.0,199.3,8.4,162.0,92.6,197.0,27.4,11.0,335.0,32.0,2.0,478.0,206.0,0.0,0.0,0.0,28.0,CAR,11.0,348.0,6,15,2,4.0,500.0,500,4.2,76.8,65.0,75.0,9.7,7.0,128.0,75.4,63.0,75.0,9.2,7.0,126.0,46.0,0.0,60.0,20.0,0.0,70.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,9.7,3.0,9.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALEN HURTS,QB,37.3,21.3,1.2,193.5,0.0,0.0,0.0,10.0,0.9,42.0,27.0,320.1,18.0,2903.0,37.5,21.3,26.0,320.1,36.0,8.0,5.0,53.0,0.0,0.0,0.0,36.0,150.0,14.0,630.0,8.1,PHI,5.0,53.0,1,2,10,1.0,40.0,29,,3.9,2.0,4.0,0.8,1.0,5.0,,,,,,,,20.0,13.0,53.0,20.0,13.0,53.0,49.0,37.7,28.0,42.4,18.0,51.4,0.0,0.0,0.0,0.0,24.1,16.5,0.3,69%,2.5,193.5,361.0,248.0,5.0,69%,38.0,2903.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALEN MCMILLAN,WR,170.2,7.6,0.0,0.0,2.8,0.6,35.5,0.3,0.0,3.3,93.0,98.4,0.0,0.0,172.7,10.4,109.0,135.4,168.0,35.0,10.0,288.0,37.0,8.0,461.0,166.0,4.0,0.0,43.0,33.4,TB,10.0,269.0,3,5,4,4.0,162.0,500,4.5,64.2,40.0,63.0,10.6,7.0,96.0,67.0,47.0,67.0,10.8,7.0,104.0,58.0,17.0,50.0,33.0,0.0,50.0,33.0,1.0,1.3,0.0,0.0,0.0,0.0,8.0,10.4,5.0,10.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALEN MILROE,QB,329.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,269.0,0.0,0.0,0.0,325.2,0.0,269.0,0.0,336.0,22.6,14.0,387.0,0.0,0.0,0.0,342.0,0.0,0.0,0.0,23.3,SEA,14.0,397.0,28,23,31,0.0,500.0,500,,37.3,33.0,37.0,4.7,6.0,66.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALEN NAILOR,WR,280.6,4.4,0.0,0.0,1.6,0.4,24.4,0.2,0.0,-0.2,223.0,75.0,0.0,0.0,282.4,6.1,229.0,103.0,285.0,21.3,13.0,355.0,28.0,6.0,414.0,285.0,3.0,0.0,-4.0,20.1,MIN,13.0,330.0,26,28,24,4.0,500.0,500,2.5,100.4,82.0,100.0,7.9,8.0,124.0,102.4,87.0,100.0,7.5,8.0,124.0,42.0,0.0,56.0,13.0,0.0,56.0,6.0,2.0,3.0,1.0,2.8,1.0,5.9,7.0,8.0,5.0,11.4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALEN ROYALS,WR,257.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,203.0,0.0,0.0,0.0,256.8,0.0,198.0,0.0,253.0,35.4,12.0,396.0,0.0,0.0,0.0,259.0,0.0,0.0,0.0,32.0,KC,12.0,368.0,12,10,15,4.0,500.0,500,0.0,93.3,74.0,88.0,12.3,8.0,145.0,93.8,74.0,88.0,12.1,8.0,142.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALEN TOLBERT,WR,245.6,6.1,0.0,0.0,2.9,0.4,35.9,0.0,0.0,0.0,192.0,103.0,0.0,0.0,244.6,8.9,187.0,152.0,246.0,23.1,12.0,301.0,49.0,7.0,610.0,250.0,0.0,0.0,0.0,24.0,DAL,12.0,306.0,10,7,8,3.0,500.0,500,4.6,88.2,72.0,89.0,7.6,8.0,111.0,89.4,74.0,89.0,7.2,8.0,110.0,79.0,0.0,31.0,13.0,0.0,38.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,20.6,7.0,25.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALIN HYATT,WR,349.1,0.4,0.0,0.0,0.5,0.0,3.9,0.0,0.0,0.0,300.0,6.2,0.0,0.0,356.2,0.9,297.0,14.2,398.0,26.6,15.0,383.0,8.0,0.0,62.0,392.0,0.0,0.0,0.0,27.7,NYG,15.0,379.0,1,2,7,4.0,500.0,500,1.2,128.0,109.0,140.0,10.2,10.0,151.0,130.5,111.0,140.0,8.5,10.0,140.0,19.0,0.0,100.0,0.0,0.0,93.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JALYNN POLK,WR,347.1,1.4,0.0,0.0,0.8,0.1,5.8,0.1,0.0,0.0,301.0,20.7,0.0,0.0,343.4,2.2,298.0,32.7,409.0,27.7,15.0,379.0,12.0,2.0,87.0,407.0,1.0,0.0,0.0,28.5,NE,15.0,384.0,32,32,14,7.0,500.0,500,2.2,134.4,108.0,139.0,13.9,10.0,153.0,134.5,109.0,141.0,13.5,10.0,151.0,33.0,0.0,87.0,0.0,0.0,87.0,0.0,1.0,1.5,0.0,0.0,0.0,0.0,4.0,7.3,2.0,8.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAMARI THRASH,WR,308.0,0.2,0.0,0.0,0.3,0.0,2.4,0.0,0.0,0.0,289.0,2.2,0.0,0.0,295.0,0.6,272.0,5.2,456.0,23.0,15.0,318.0,3.0,0.0,22.0,461.0,0.0,0.0,0.0,19.0,CLE,15.0,327.0,20,14,25,6.0,500.0,500,0.8,167.3,117.0,175.0,28.1,11.0,208.0,161.2,117.0,175.0,25.3,11.0,189.0,7.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAMARR CHASE,WR,2.1,16.2,0.0,0.0,7.5,1.0,100.5,0.2,0.0,1.9,1.0,276.0,0.0,0.0,1.1,23.7,1.0,403.0,1.0,0.4,1.0,3.0,127.0,17.0,1708.0,1.0,3.0,0.0,32.0,0.4,CIN,1.0,4.0,17,9,26,1.0,1.0,1,10.3,1.0,1.0,1.0,0.2,1.0,2.0,1.0,1.0,1.0,0.2,1.0,2.0,175.0,31.0,6.0,69.0,31.0,0.0,75.0,0.0,0.0,0.0,0.0,0.0,0.0,35.0,30.2,17.0,26.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAMEIS WINSTON,QB,342.7,13.0,1.2,192.8,0.0,0.0,0.0,2.3,0.1,7.5,284.0,143.1,13.0,2121.0,338.6,13.0,275.0,143.1,365.0,26.6,14.0,385.0,0.0,0.0,0.0,364.0,25.0,1.0,83.0,28.6,NYG,14.0,388.0,5,5,9,2.0,500.0,500,,39.8,33.0,40.0,6.2,6.0,69.0,,,,,,,,8.0,67.0,25.0,8.0,67.0,25.0,3.0,6.3,3.0,9.4,1.0,7.1,0.0,0.0,0.0,0.0,26.9,16.5,1.1,61%,2.2,192.8,296.0,181.0,12.0,61%,24.0,2121.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAMES CONNER,RB,46.6,12.9,0.0,0.0,2.9,0.1,25.9,14.8,0.5,68.4,30.0,206.8,0.0,0.0,52.6,15.9,38.0,253.8,51.0,5.7,6.0,66.0,47.0,1.0,414.0,45.0,236.0,8.0,1094.0,5.3,ARI,5.0,60.0,2,15,1,1.0,49.5,47,3.4,17.9,13.0,18.0,2.0,3.0,23.0,18.3,13.0,19.0,2.0,4.0,23.0,55.0,13.0,19.0,69.0,25.0,13.0,69.0,44.0,62.0,21.0,72.4,11.0,64.7,5.0,8.2,1.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAMES COOK,RB,33.3,14.7,0.0,0.0,2.0,0.1,16.1,12.9,1.0,63.1,19.0,234.7,0.0,0.0,46.8,16.7,33.0,266.7,44.0,5.5,5.0,60.0,32.0,2.0,258.0,34.0,207.0,16.0,1009.0,5.7,BUF,4.0,49.0,19,21,16,1.0,33.5,32,2.4,13.3,9.0,13.0,1.7,3.0,19.0,16.1,11.0,16.0,2.1,3.0,21.0,38.0,27.0,7.0,80.0,27.0,13.0,73.0,48.0,43.6,29.0,48.3,13.0,48.1,3.0,5.2,1.0,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAMESON WILLIAMS,WR,47.8,10.3,0.0,0.0,3.9,0.5,66.7,0.7,0.1,4.1,19.0,154.2,0.0,0.0,61.6,14.1,33.0,212.2,57.0,17.5,6.0,125.0,58.0,7.0,1001.0,48.0,11.0,1.0,61.0,11.9,DET,5.0,91.0,22,19,16,2.0,60.0,65,6.1,22.3,10.0,21.0,5.2,4.0,39.0,29.7,17.0,30.0,6.4,4.0,50.0,91.0,29.0,14.0,43.0,21.0,14.0,43.0,1.0,0.9,1.0,1.5,1.0,2.9,10.0,11.2,3.0,7.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAQUINDEN JACKSON,RB,344.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,317.0,0.0,0.0,0.0,331.4,0.0,300.0,0.0,393.0,25.8,15.0,369.0,0.0,0.0,0.0,398.0,0.0,0.0,0.0,22.8,JAC,15.0,388.0,28,30,15,0.0,500.0,500,0.0,109.8,97.0,110.0,12.4,9.0,150.0,105.6,85.0,111.0,15.9,9.0,154.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JARED GOFF,QB,101.5,19.7,2.2,272.3,0.0,0.0,0.0,2.1,0.0,3.3,62.0,335.5,37.0,4629.0,100.0,19.8,62.0,336.5,98.0,15.3,8.0,128.0,0.0,0.0,0.0,101.0,35.0,0.0,56.0,15.9,DET,8.0,133.0,24,19,30,1.0,97.5,115,,14.3,7.0,15.0,3.5,3.0,21.0,,,,,,,,13.0,31.0,50.0,13.0,31.0,50.0,9.0,8.0,2.0,3.1,1.0,2.9,1.0,1.1,1.0,2.4,31.7,22.9,0.7,72%,1.8,272.3,539.0,390.0,12.0,72%,31.0,4629.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JARED SCOTT,RB,301.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,283.0,0.0,0.0,0.0,319.0,0.0,303.0,0.0,471.0,16.0,16.0,335.0,0.0,0.0,0.0,455.0,0.0,0.0,0.0,18.0,FA,15.0,319.0,33,33,33,0.0,500.0,500,0.0,90.5,83.0,148.0,7.5,10.0,98.0,98.0,91.0,149.0,7.0,10.0,105.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JARQUEZ HUNTER,RB,237.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,145.0,0.0,0.0,0.0,258.6,0.0,161.0,0.0,265.0,45.3,12.0,377.0,0.0,0.0,0.0,245.0,0.0,0.0,0.0,48.1,LAR,12.0,336.0,10,9,9,2.0,500.0,500,0.0,71.8,50.0,72.0,11.8,7.0,103.0,74.1,53.0,73.0,12.7,7.0,108.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JASON MYERS,K,281.7,8.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,226.0,140.0,0.0,0.0,283.3,8.2,236.0,140.0,321.0,19.4,13.0,333.0,0.0,0.0,0.0,316.0,0.0,0.0,0.0,19.0,SEA,13.0,332.0,15,8,23,1.0,500.0,500,,20.3,17.0,19.0,2.4,4.0,24.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,4.0,6.0,7.0,9.0,0.0,0.2,0.4,0.4,0.5,2.4,2.2,40.0,37.0
JASON SANDERS,K,232.1,9.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,206.0,166.0,0.0,0.0,230.7,9.8,203.0,166.0,231.0,22.4,11.0,332.0,0.0,0.0,0.0,231.0,0.0,0.0,0.0,21.5,MIA,12.0,332.0,9,14,13,1.0,500.0,146,,13.1,8.0,13.0,3.4,3.0,23.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.0,7.0,13.0,5.0,12.0,0.0,0.4,0.8,0.3,0.7,1.6,1.5,28.0,26.0
JATAVION SANDERS,TE,253.1,2.5,0.0,0.0,2.1,0.1,21.4,0.0,0.0,0.0,206.0,40.2,0.0,0.0,247.9,4.6,195.0,73.2,238.0,21.5,12.0,299.0,33.0,1.0,342.0,243.0,0.0,0.0,0.0,20.2,CAR,12.0,299.0,14,12,26,2.0,500.0,500,2.7,30.7,24.0,28.0,3.1,5.0,38.0,29.7,22.0,28.0,3.1,5.0,38.0,43.0,0.0,67.0,13.0,0.0,73.0,13.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,6.9,4.0,12.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAUAN JENNINGS,WR,90.2,8.9,0.0,0.0,5.1,0.4,65.0,0.0,0.0,0.0,59.0,133.5,0.0,0.0,87.4,14.0,48.0,210.5,86.0,18.9,7.0,136.0,77.0,6.0,975.0,84.0,0.0,0.0,0.0,18.0,SF,7.0,139.0,19,16,18,1.0,95.5,110,7.5,38.1,27.0,38.0,6.2,5.0,55.0,39.2,25.0,41.0,6.3,5.0,56.0,113.0,14.0,36.0,21.0,21.0,29.0,29.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,19.7,8.0,22.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAVON BAKER,WR,350.1,0.1,0.0,0.0,0.1,0.0,1.2,0.0,0.0,0.0,313.0,1.2,0.0,0.0,314.2,0.2,238.0,2.2,425.0,40.2,15.0,358.0,1.0,0.0,12.0,428.0,0.0,0.0,0.0,32.0,NE,15.0,395.0,32,32,14,0.0,500.0,500,0.4,136.5,114.0,149.0,20.8,10.0,193.0,142.9,114.0,151.0,21.6,10.0,195.0,4.0,0.0,100.0,0.0,0.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAVONTE WILLIAMS,RB,102.7,6.2,0.0,0.0,3.1,0.0,20.4,8.2,0.2,30.2,72.0,105.9,0.0,0.0,106.2,9.3,76.0,157.9,108.0,22.7,8.0,200.0,52.0,0.0,346.0,103.0,139.0,4.0,513.0,20.3,DAL,8.0,163.0,21,25,12,1.0,97.0,93,4.1,36.9,28.0,35.0,6.1,5.0,57.0,35.3,26.0,33.0,5.7,5.0,54.0,70.0,6.0,44.0,19.0,6.0,38.0,31.0,26.0,35.6,13.0,39.4,8.0,38.1,4.0,6.1,1.0,3.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAXON SMITH-NJIGBA,WR,35.6,9.0,0.0,0.0,5.9,0.4,66.5,0.3,0.0,1.5,26.0,153.0,0.0,0.0,20.8,14.9,14.0,253.0,20.0,7.8,3.0,46.0,100.0,6.0,1130.0,35.0,5.0,0.0,26.0,6.3,SEA,5.0,61.0,29,29,30,1.0,30.5,36,8.1,16.4,13.0,16.0,2.8,3.0,28.0,12.6,10.0,12.0,3.0,3.0,23.0,137.0,6.0,25.0,38.0,6.0,25.0,44.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,24.5,7.0,26.9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAXSON DART,QB,306.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,227.0,0.0,0.0,0.0,298.5,0.0,231.0,0.0,293.0,20.6,13.0,338.0,0.0,0.0,0.0,300.0,0.0,0.0,0.0,20.8,NYG,13.0,338.0,5,5,9,3.0,500.0,500,,33.4,30.0,34.0,1.6,5.0,38.0,,,,,,,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAYDEN DANIELS,QB,32.5,21.5,1.5,209.9,0.0,0.0,0.0,8.7,0.4,52.4,27.0,364.8,25.0,3568.0,32.5,21.5,26.0,364.8,32.0,7.4,4.0,53.0,0.0,0.0,0.0,32.0,148.0,6.0,891.0,7.3,WAS,4.0,53.0,4,9,5,1.0,30.0,25,,3.3,2.0,3.0,0.8,1.0,5.0,,,,,,,,25.0,25.0,75.0,25.0,25.0,75.0,37.0,30.1,16.0,23.5,10.0,33.3,0.0,0.0,0.0,0.0,28.2,19.5,0.5,69%,2.8,209.9,480.0,331.0,9.0,69%,47.0,3568.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAYDEN HIGGINS,WR,166.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,106.0,0.0,0.0,0.0,159.1,0.0,95.0,0.0,160.0,41.6,10.0,299.0,0.0,0.0,0.0,167.0,0.0,0.0,0.0,40.5,HOU,10.0,309.0,16,8,27,3.0,124.5,128,0.0,63.4,43.0,65.0,13.8,7.0,113.0,62.8,43.0,66.0,13.2,7.0,111.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAYDEN REED,WR,88.3,8.4,0.0,0.0,3.2,0.4,50.4,1.2,0.1,9.6,65.0,142.0,0.0,0.0,100.6,11.6,70.0,197.0,99.0,15.6,8.0,149.0,55.0,6.0,857.0,81.0,20.0,1.0,163.0,14.2,GB,7.0,138.0,13,17,6,1.0,99.5,118,4.4,37.6,29.0,37.0,5.0,5.0,54.0,43.9,34.0,44.0,4.8,5.0,58.0,75.0,13.0,25.0,25.0,13.0,31.0,31.0,3.0,3.1,1.0,1.7,0.0,0.0,10.0,14.1,4.0,16.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAYDON BLUE,RB,158.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,92.0,0.0,0.0,0.0,170.9,0.0,115.0,0.0,164.0,37.6,10.0,330.0,0.0,0.0,0.0,156.0,0.0,0.0,0.0,38.4,DAL,10.0,328.0,21,25,12,2.0,128.5,176,0.0,52.9,34.0,55.0,9.1,6.0,99.0,53.7,34.0,53.0,9.1,6.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAYLEN WADDLE,WR,67.5,5.7,0.0,0.0,3.6,0.1,46.5,0.3,0.0,0.8,43.0,91.6,0.0,0.0,56.7,9.3,37.0,149.6,53.0,13.1,6.0,99.0,58.0,2.0,744.0,66.0,4.0,0.0,12.0,13.8,MIA,6.0,101.0,31,30,29,2.0,72.5,67,5.2,30.1,20.0,31.0,5.0,4.0,42.0,28.0,19.0,27.0,5.0,4.0,44.0,83.0,7.0,40.0,20.0,7.0,33.0,20.0,1.0,1.4,1.0,2.6,0.0,0.0,10.0,12.0,3.0,7.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
JAYLEN WARREN,RB,96.0,5.7,0.0,0.0,2.5,0.0,20.7,8.0,0.1,34.1,66.0,86.1,0.0,0.0,92.2,8.3,60.0,124.1,90.0,17.6,8.0,156.0,38.0,0.0,310.0,92.0,120.0,1.0,511.0,16.6,PIT,8.0,156.0,32,26,32,2.0,84.0,101,3.1,34.7,26.0,31.0,4.5,5.0,45.0,30.9,21.0,30.0,4.4,5.0,45.0,47.0,0.0,29.0,21.0,0.0,29.0,21.0,17.0,18.1,6.0,11.3,3.0,17.6,6.0,10.5,1.0,4.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
